season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,anchor,industry,business_description,company_website,started_in,number_of_presenters,male_presenters,female_presenters,transgender_presenters,couple_presenters,pitchers_average_age,pitchers_city,pitchers_state,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,deal_has_conditions,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_status,deal_count,investment_in_crores
3,Eatverse,29,408,22-Jan-24,31-Mar-24,29-Feb-24,Entrepreneurial Aspirations,Rahul Dua,Food And Beverage,Multi brand Cloud Kitchen,https://eatverse.in/,2014.0,3,3.0,,,0.0,,Kolkata,West Bengal,107.0,172.0,,,6.0,,8.0,,,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
3,AvataarSkincare,30,409,22-Jan-24,31-Mar-24,1-Mar-24,Startups Pursuing Investment,Rahul Dua,Beauty/Fashion,Skincare Services,https://avataarskin.com/,2022.0,1,,1.0,,0.0,,Bhopal,Madhya Pradesh,,60.0,87.0,,,yes,,,funded,,70.0,1.0,7000.0,1,1.0,35.0,0.5,35.0,14.0,7000.0,2.0,,,,,,,,,,,17.5,0.25,17.5,17.5,0.25,17.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.35
3,ChalteFirteMangalkaryalay,30,410,22-Jan-24,31-Mar-24,1-Mar-24,Startups Pursuing Investment,Rahul Dua,Business Services,Portable Wedding Hall,,2023.0,3,2.0,1.0,,1.0,,Latur,Maharashtra,,,,,,,,,,,200.0,10.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
3,KryzenBiotech,30,411,22-Jan-24,31-Mar-24,1-Mar-24,Startups Pursuing Investment,Rahul Dua,Agriculture,Hydrophonic Farming,https://www.kryzen.com/,2019.0,2,1.0,1.0,,1.0,,Pune,Maharashtra,225.0,,,,,,,,,,75.0,3.0,2500.0,1,1.0,75.0,15.0,,,500.0,1.0,,2.0,150.0,,,,,,,,,,,,,,75.0,15.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.75
3,FOMO,31,412,22-Jan-24,31-Mar-24,4-Mar-24,Naye Bharat Ki Neev,Rahul Dua,Food And Beverage,Brew Ice Tea,https://fomobrews.com/,2022.0,2,2.0,,,0.0,,Bangalore,Karnataka,,3.4,50.0,,1.5,,,,funded,,35.0,4.0,875.0,1,1.0,35.0,6.0,,,583.3333333,2.0,,,,,,,,,,,17.5,3.0,,17.5,3.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,0.35
3,ModelVerse,31,413,22-Jan-24,31-Mar-24,4-Mar-24,Naye Bharat Ki Neev,Rahul Dua,Technology/Software,Advance AI based Image Model Wrapper,https://www.modelverse.in/,2023.0,1,1.0,,,0.0,,Kozhikode,Kerala,,,,,,,,,,,25.0,10.0,250.0,1,1.0,25.0,10.0,,,250.0,3.0,,,,,,,,,,,8.33,3.33,,,,,,,,8.33,3.33,,8.33,3.33,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,0.25
3,VikrantBikes,31,414,22-Jan-24,31-Mar-24,4-Mar-24,Naye Bharat Ki Neev,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen Ethanol fuel based bike,https://vikrantsubhashpawar.website3.me/,,1,1.0,,,0.0,,Satara,Maharashtra,,,,,,,,,,,30.0,5.0,600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
3,TheShellHair,32,415,22-Jan-24,31-Mar-24,5-Mar-24,Young Entrepreneurs Make Their Mark,Rahul Dua,Beauty/Fashion,Hair Extensions,https://theshellhair.com/,2020.0,1,,1.0,,0.0,,Ajmer,Rajasthan,120.0,9.73,,35.0,,,,,yes,,30.0,3.0,1000.0,1,1.0,30.0,3.0,,,1000.0,1.0,,,,,,,,,,,,,,30.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,0.3
3,Rize,32,416,22-Jan-24,31-Mar-24,5-Mar-24,Young Entrepreneurs Make Their Mark,Rahul Dua,Food And Beverage,Energy Bars,https://rizebar.in/,2023.0,2,2.0,,,0.0,,Gurgaon,Haryana,0.0,,,,,,,,funded,,45.0,6.0,750.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
3,MEPACK,32,417,22-Jan-24,31-Mar-24,5-Mar-24,Young Entrepreneurs Make Their Mark,Rahul Dua,Business Services,Custom Gym Subscription,https://www.mepackfitness.com/,2023.0,2,2.0,,,0.0,,Delhi,Delhi,,,,,,,,,,,7.0,10.0,70.0,1,1.0,7.0,10.0,,,70.0,2.0,yes,,,,,,,,,,,,,,,,,,,3.5,5.0,,3.5,5.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,0.07
3,BaccaBucci,33,418,22-Jan-24,31-Mar-24,6-Mar-24,Brand Brilliance,Rahul Dua,Beauty/Fashion,Footwear,https://baccabucci.com/,2014.0,2,2.0,,,0.0,,Delhi,Delhi,4700.0,,55.0,,7.0,,,,yes,,250.0,1.0,25000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
3,Vobble,33,419,22-Jan-24,31-Mar-24,6-Mar-24,Brand Brilliance,Rahul Dua,Children/Education,Kids Audio Platform,https://www.vobble.fun/,2023.0,2,,2.0,,0.0,,Bangalore,Karnataka,,,,,,,,yes,funded,,25.0,1.5,1666.666667,1,1.0,25.0,2.0,,,1250.0,1.0,,,,,25.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,0.25
3,BeUNatural,33,420,22-Jan-24,31-Mar-24,6-Mar-24,Brand Brilliance,Rahul Dua,Beauty/Fashion,Unisex Salon,https://beunatural.in/,2015.0,1,1.0,,,0.0,,Delhi,Delhi,400.0,28.0,,25.0,,,,,yes,,60.0,2.5,2400.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
3,Erotissch,34,421,22-Jan-24,31-Mar-24,7-Mar-24,Visionary Brands Shine Bright,Rahul Dua,Beauty/Fashion,Lingerie and Swimwear,https://erotissch.com/,2019.0,2,,2.0,,0.0,,Agra,Uttar Pradesh,380.0,,63.0,1.0,10.0,,,,,,75.0,3.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
3,Niblerzz,34,422,22-Jan-24,31-Mar-24,7-Mar-24,Visionary Brands Shine Bright,Rahul Dua,Food And Beverage,Sugar Free Candy,https://niblerzz.com/,2022.0,2,,2.0,,0.0,,Mumbai,Maharashtra,16.0,5.5,,,-20.0,yes,,,yes,,50.0,3.0,1666.666667,1,1.0,10.0,5.0,40.0,10.0,200.0,1.0,,,,,,,,,,,,,,10.0,5.0,40.0,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,Deal,1,0.1
3,Sorich,34,423,22-Jan-24,31-Mar-24,7-Mar-24,Visionary Brands Shine Bright,Rahul Dua,Food And Beverage,Guilt free Snacks,https://sorichorganics.com/,2011.0,2,1.0,1.0,,1.0,,Delhi,Delhi,706.0,55.0,48.0,,,yes,67.0,,yes,,90.0,2.5,3600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
3,LittleBox,35,424,22-Jan-24,31-Mar-24,8-Mar-24,Inspiring Women Entrepreneurs,Rahul Dua,Beauty/Fashion,Fast fashion D2C,https://littleboxindia.com/,2022.0,2,1.0,1.0,,1.0,,Guwahati,Assam,3600.0,200.0,50.0,,15.0,,,,yes,,75.0,1.0,7500.0,1,1.0,75.0,2.5,,,3000.0,5.0,,,,,15.0,0.5,,15.0,0.5,,15.0,0.5,,15.0,0.5,,,,,,,,15.0,0.5,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.75
3,CremeCastle,35,425,22-Jan-24,31-Mar-24,8-Mar-24,Inspiring Women Entrepreneurs,Rahul Dua,Food And Beverage,Customised Cakes and bakery products,https://cremecastle.in/,2015.0,2,1.0,1.0,,1.0,,Noida,Uttar Pradesh,720.0,,65.0,,19.0,yes,,,,,60.0,1.5,4000.0,1,1.0,60.0,2.5,,,2400.0,1.0,,,,,,,,,,,,,,,,,,,,,,,60.0,2.5,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.6
3,Namakwali,35,426,22-Jan-24,31-Mar-24,8-Mar-24,Inspiring Women Entrepreneurs,Rahul Dua,Food And Beverage,Organic Spices,https://www.namakwali.com/,2018.0,2,1.0,1.0,,0.0,,,Uttarakhand,38.0,3.0,,17.0,,,,,,,50.0,5.0,1000.0,1,1.0,10.0,5.0,40.0,8.0,200.0,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,40.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.1
3,KariboCosmetics,36,427,22-Jan-24,31-Mar-24,11-Mar-24,Designing Dreams,Rahul Dua,Beauty/Fashion,Customised DIY Lipstick,https://karibocosmetics.com/,2019.0,2,,2.0,,0.0,,Mumbai,Maharashtra,80.0,,60.0,50.0,,,,,,,80.0,5.0,1600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,No Deal,0,
3,Deeva,36,428,22-Jan-24,31-Mar-24,11-Mar-24,Designing Dreams,Rahul Dua,Beauty/Fashion,Online Saree Platform,https://thedeeva.com/,2021.0,1,1.0,,,0.0,,Bangana,Himachal Pradesh,700.0,58.0,60.0,,35.0,,,,,,200.0,4.0,5000.0,1,1.0,75.0,6.0,125.0,10.0,1250.0,3.0,,,,,,,,,,,,,,25.0,2.0,41.66,,,,25.0,2.0,41.66,,,,25.0,2.0,41.66,Radhika Gupta,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,Deal,1,0.75
3,DesignTemplate,36,429,22-Jan-24,31-Mar-24,11-Mar-24,Designing Dreams,Rahul Dua,Technology/Software,Online Design Marketplace,https://designtemplate.io/,,1,1.0,,,0.0,,Bid,Maharashtra,160.0,16.0,,,,,,,,,100.0,2.5,4000.0,1,1.0,100.0,10.0,,,1000.0,1.0,,,,,,,,,,,,,,100.0,10.0,,,,,,,,,,,,,,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,Deal,1,1.0
3,Sama,37,430,22-Jan-24,31-Mar-24,12-Mar-24,Entrepreneurs Seek Sharks Support,Rahul Dua,Business Services,Online Despite Resolution,https://www.sama.live/,2015.0,3,2.0,1.0,,0.0,,Delhi,"Delhi,Bihar,Kerala",640.0,100.0,,25.0,,,,,funded,,100.0,1.0,10000.0,1,1.0,100.0,1.5,,,6666.666667,3.0,,,,,33.33,0.5,,,,,,,,33.33,0.5,,,,,33.33,0.5,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,1.0
3,GoldenFeathers,37,431,22-Jan-24,31-Mar-24,12-Mar-24,Entrepreneurs Seek Sharks Support,Rahul Dua,Manufacturing,Fabrics made from Butchery Chicken Waste,https://goldenfeather.co.in/,2019.0,3,2.0,1.0,,0.0,,Jaipur,Rajasthan,150.0,,,,,,386.0,yes,funded,,500.0,5.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
3,Myracle.io,37,432,22-Jan-24,31-Mar-24,12-Mar-24,Entrepreneurs Seek Sharks Support,Rahul Dua,Technology/Software,4D Edutainment,https://www.myracle.io/,2021.0,1,1.0,,,0.0,,Mumbai,Maharashtra,,,,,,,,,yes,,120.0,3.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
3,Cup-ji,38,433,22-Jan-24,31-Mar-24,13-Mar-24,Thoughts And Innovations,Rahul Dua,Food And Beverage,Flavoured Instant Tea in Cups,https://cupji.com/,2022.0,2,2.0,,,0.0,,Mumbai,Maharashtra,62.0,3.5,40.0,,,yes,,,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,No Deal,0,
3,AToddlerThing,38,434,22-Jan-24,31-Mar-24,13-Mar-24,Thoughts And Innovations,Rahul Dua,Beauty/Fashion,Baby Clothing and Essentials,https://www.atoddlerthing.com/,2017.0,2,1.0,1.0,,0.0,,Coimbatore,Tamil Nadu,478.0,73.0,52.0,,4.0,yes,28.0,,funded,,80.0,2.0,4000.0,1,1.0,40.0,2.0,40.0,,2000.0,1.0,,3.0,40.0,,,,,,,,,,,,,,,,,,,,40.0,2.0,40.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.4
3,FlexifyMe,38,435,22-Jan-24,31-Mar-24,13-Mar-24,Thoughts And Innovations,Rahul Dua,Medical/Health,Body Pain Management Platform,https://www.flexifyme.com/,2021.0,2,2.0,,,0.0,,Pune,Maharashtra,,33.0,60.0,,,,,,funded,,100.0,2.0,5000.0,1,1.0,50.0,1.32,50.0,10.0,3787.878788,1.0,,,,,50.0,1.32,50.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.5
3,Dharaksha,39,436,22-Jan-24,31-Mar-24,14-Mar-24,Sustainability Careers And Spirits,Rahul Dua,Green/Cleantech,Ecosolution Sustainable Material Science,https://www.dharaksha.com/,2020.0,2,2.0,,,0.0,,Faridabad,Haryana,,,,,,,,,funded,,0.0125,1.0,1.25,1,1.0,0.0125,1.0,,,1.25,5.0,,,,,,,,0.0025,0.2,,0.0025,0.2,,0.0025,0.2,,0.0025,0.2,,0.0025,0.2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.0
3,iDreamCareer,39,437,22-Jan-24,31-Mar-24,14-Mar-24,Sustainability Careers And Spirits,Rahul Dua,Technology/Software,Career Counseling Platform,https://idreamcareer.com/,2012.0,2,2.0,,,0.0,,"Delhi,Bangalore","Delhi,Karnataka",840.0,,,,,yes,,,funded,,110.0,1.28,8593.75,1,1.0,60.0,1.0,50.0,8.0,6000.0,2.0,yes,,,,,,,,,,,,,30.0,0.5,25.0,,,,30.0,0.5,25.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.6
3,RockPaperRum,39,438,22-Jan-24,31-Mar-24,14-Mar-24,Sustainability Careers And Spirits,Rahul Dua,Liquor/Alcohol,Innovative Indian Rum,https://www.rockpaperrum.com/,2022.0,1,1.0,,,0.0,,Mumbai,Maharashtra,,,,,,yes,,,funded,,50.0,2.0,2500.0,1,1.0,20.0,1.0,30.0,10.0,2000.0,1.0,,,,,,,,20.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.2
3,Fit&Flex,40,439,22-Jan-24,31-Mar-24,15-Mar-24,Shaping A Healthier Future,Rahul Dua,Food And Beverage,"Variety of snacks, Muesli, Granola",https://fitandflex.in/,2019.0,1,1.0,,,0.0,,Ahmedabad,Gujarat,460.0,,,8.0,5.0,,35.0,,yes,,100.0,3.0,3333.333333,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
3,Sukham,40,440,22-Jan-24,31-Mar-24,15-Mar-24,Shaping A Healthier Future,Rahul Dua,Medical/Health,Holistic sexual male wellness,https://www.sukham.life/,,4,3.0,1.0,,1.0,,Delhi,Delhi,47.0,21.0,,,,yes,1.0,,funded,,100.0,3.33,3003.003003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
3,Smotect,40,441,22-Jan-24,31-Mar-24,15-Mar-24,Shaping A Healthier Future,Rahul Dua,Medical/Health,Quit Smoking by tablets,https://www.smotect.com/,2022.0,1,1.0,,,0.0,,Mumbai,Maharashtra,281.0,100.0,80.0,,18.0,,,,yes,,100.0,1.0,10000.0,1,1.0,50.0,5.0,50.0,15.0,1000.0,1.0,yes,,,,,,,,,,50.0,5.0,50.0,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,0.5
3,Katidhan,41,442,22-Jan-24,31-Mar-24,18-Mar-24,Cutting-Edge Solutions,Rahul Dua,Manufacturing,Autonomus Light Deterrence System,https://katidhan.com/,2020.0,1,1.0,,,0.0,,Bangalore,Karnataka,60.0,,50.0,30.0,,,,,yes,,150.0,2.5,6000.0,1,1.0,75.0,5.0,75.0,10.0,1500.0,1.0,,,,,,,,,,,,,,,,,,,,75.0,5.0,75.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,Deal,1,0.75
3,NEMAAI,41,443,22-Jan-24,31-Mar-24,18-Mar-24,Cutting-Edge Solutions,Rahul Dua,Technology/Software,AI and Neuroscience based EdTech Platform,https://nemaai.com/,2023.0,1,,1.0,,0.0,,Delhi,Delhi,,0.3,,,,,,,funded,,80.0,5.0,1600.0,1,1.0,40.0,8.0,40.0,10.0,500.0,2.0,,,,,20.0,4.0,20.0,20.0,4.0,20.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,Deal,1,0.4
3,MaplePods,41,444,22-Jan-24,31-Mar-24,18-Mar-24,Cutting-Edge Solutions,Rahul Dua,Business Services,Tech Hospitality and Entertainment Company,https://www.maplepods.com/,2021.0,1,1.0,,,0.0,,Delhi,Delhi,,,,,,,,,,,150.0,5.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,No Deal,0,
3,SpecOps,42,445,22-Jan-24,31-Mar-24,19-Mar-24,From Tactics To Wellness,Rahul Dua,Others,Tactical clothing for Military,https://specops.in/,,1,1.0,,,0.0,,,,626.0,70.0,20.0,8.0,,,,,yes,,80.0,2.0,4000.0,1,1.0,40.0,2.0,40.0,12.0,2000.0,2.0,,,,,,,,,,,,,,20.0,1.0,20.0,,,,,,,20.0,1.0,20.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.4
3,KaabilKids,42,446,22-Jan-24,31-Mar-24,19-Mar-24,From Tactics To Wellness,Rahul Dua,Technology/Software,Online Chess Training Academy,https://kaabilkids.com/,2019.0,3,2.0,1.0,,0.0,,Noida,Uttar Pradesh,,29.0,,,,yes,,,funded,,70.0,2.0,3500.0,1,1.0,50.0,2.5,20.0,12.0,2000.0,2.0,,,,,25.0,1.25,10.0,,,,,,,25.0,1.25,10.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.5
3,OddGiraffe,42,447,22-Jan-24,31-Mar-24,19-Mar-24,From Tactics To Wellness,Rahul Dua,Lifestyle/Home,Journals and Planners for Mental Wellness,https://www.oddgiraffe.com/,2019.0,2,2.0,,,0.0,,Mumbai,Maharashtra,410.0,27.0,80.0,,,yes,,,funded,,75.0,7.5,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,No Deal,0,
3,Nemocare,43,448,22-Jan-24,31-Mar-24,20-Mar-24,Groundbreaking Ventures,Rahul Dua,Medical/Health,NeoNatel Wearable Vital Monitor,https://nemocare.in/,2016.0,2,1.0,1.0,,0.0,,"Hyderabad,Bangalore","Telangana,Karnataka",90.0,,66.0,,,yes,,yes,,,100.0,2.5,4000.0,1,1.0,20.0,0.67,80.0,10.0,2985.074627,1.0,,,,,,,,,,,,,,20.0,0.67,80.0,,,,,,,,,,,,,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,Deal,1,0.2
3,WhySoBlue,43,449,22-Jan-24,31-Mar-24,20-Mar-24,Groundbreaking Ventures,Rahul Dua,Beauty/Fashion,Clothing Brand,https://whysobluelove.com/,2015.0,2,,2.0,,0.0,,Mumbai,Maharashtra,300.0,,,10.0,,,,,,,75.0,3.0,2500.0,1,1.0,40.0,3.0,35.0,10.0,1333.333333,1.0,,,,,,,,,,,,,,,,,,,,40.0,3.0,35.0,,,,,,,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,Deal,1,0.4
3,CoratiaTechnologies,43,450,22-Jan-24,31-Mar-24,20-Mar-24,Groundbreaking Ventures,Rahul Dua,Technology/Software,Unmanned Underwater Robots,https://coratia.com/,2021.0,2,2.0,,,0.0,,Rourkela,Odisha,128.0,,,,,,,,,,80.0,1.0,8000.0,1,1.0,80.0,1.0,,,8000.0,1.0,,,,,,,,,,,,,,,,,,,,80.0,1.0,,,,,,,,,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,Deal,1,0.8
3,Coolant,44,451,22-Jan-24,31-Mar-24,21-Mar-24,Venturing Into Tomorrow,Rahul Dua,Manufacturing,Nature-Based Cooling Technology,https://www.coolant.co/,2017.0,1,1.0,,,0.0,,Noida,Uttar Pradesh,110.0,,,,,yes,,,,,90.0,1.0,9000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,No Deal,0,
3,Xmachines,44,452,22-Jan-24,31-Mar-24,21-Mar-24,Venturing Into Tomorrow,Rahul Dua,Technology/Software,Robotics and AI for Agriculture,https://www.xmachines.ai/,2017.0,1,1.0,,,0.0,,Hyderabad,Telangana,0.0,,,,,,,,funded,,72.0,4.0,1800.0,1,1.0,72.0,4.0,,,1800.0,2.0,,,,,36.0,2.0,,,,,,,,,,,,,,36.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,Deal,1,0.72
3,Luvottica,44,453,22-Jan-24,31-Mar-24,21-Mar-24,Venturing Into Tomorrow,Rahul Dua,Lifestyle/Home,Love-Making Yoga intimate Furniture,https://www.luvottica.in/,2019.0,1,1.0,,,0.0,,Abohar,Punjab,100.0,,80.0,30.0,,,,,,,200.0,10.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,No Deal,0,
3,FarmDidi,45,454,22-Jan-24,31-Mar-24,22-Mar-24,From Fields To Roads,Rahul Dua,Food And Beverage,Food Business training App,https://www.farmdidi.com/,2021.0,3,1.0,2.0,,0.0,,"Amravati,Lucknow,Bahadurgarh","Maharashtra,Uttar Pradesh,Haryana",60.0,10.0,65.0,,,yes,,,funded,,50.0,2.0,2500.0,1,1.0,100.0,10.0,,,1000.0,2.0,,,,,,,,50.0,5.0,,,,,,,,50.0,5.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,1.0
3,Popcorn,45,455,22-Jan-24,31-Mar-24,22-Mar-24,From Fields To Roads,Rahul Dua,Food And Beverage,Ready to Eat Popcorn,https://pncpopcorn.com/,2019.0,1,1.0,,,0.0,,Delhi,Delhi,180.0,,65.0,15.0,-10.0,,,,,,75.0,7.5,1000.0,1,1.0,75.0,15.0,,,500.0,1.0,,3.0,75.0,,75.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.75
3,Prorata,45,456,22-Jan-24,31-Mar-24,22-Mar-24,From Fields To Roads,Rahul Dua,Business Services,Fractional Car Ownership Platform,https://www.proratacar.com/,2022.0,1,1.0,,,0.0,,Bangalore,Karnataka,0.0,,,,,,,,funded,,100.0,2.0,5000.0,1,1.0,50.0,10.0,50.0,14.0,500.0,2.0,,,,,,,,,,,25.0,5.0,25.0,,,,25.0,5.0,25.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.5
3,Indigifts,46,457,22-Jan-24,31-Mar-24,25-Mar-24,Brands On The Rise,Rahul Dua,Business Services,Personal Festive Corporate Gifting,https://indigifts.in/,2017.0,2,1.0,1.0,,1.0,,Jaipur,Rajasthan,740.0,76.0,75.0,,7.5,,,,yes,,50.0,2.0,2500.0,1,1.0,50.0,4.0,,,1250.0,2.0,,,,,,,,25.0,2.0,,,,,,,,,,,25.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.5
3,AlienVersions,46,458,22-Jan-24,31-Mar-24,25-Mar-24,Brands On The Rise,Rahul Dua,Vehicles/Electrical Vehicles,FuelV Smart Fuel Caps,https://alienversions.com/,2023.0,2,2.0,,,0.0,,"Itanagar,Dehradun","Arunachal Pradesh,Uttarakhand",0.0,,,,,,,,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,No Deal,0,
3,Rocca,46,459,22-Jan-24,31-Mar-24,25-Mar-24,Brands On The Rise,Rahul Dua,Food And Beverage,Premium Chocolates,https://myrocca.in/,2019.0,2,1.0,1.0,,0.0,,Nagpur,Maharashtra,250.0,9.5,60.0,,,,,,funded,,60.0,4.0,1500.0,1,1.0,30.0,2.5,30.0,9.0,1200.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,2.5,30.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.3
3,KikoLive,47,460,22-Jan-24,31-Mar-24,26-Mar-24,Entrepreneurs In Action,Rahul Dua,Technology/Software,Listing and Creating Websites for Kirana Sellers,https://kiko.live/,2020.0,3,2.0,1.0,,1.0,,Mumbai,Maharashtra,25.0,3.0,,,,,,yes,funded,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
3,Melooha,47,461,22-Jan-24,31-Mar-24,26-Mar-24,Entrepreneurs In Action,Rahul Dua,Others,AI Powered Astrology Platform,https://www.melooha.com/,2022.0,3,2.0,1.0,,0.0,,Bangalore,Karnataka,0.0,,,,,,,yes,,,80.0,2.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
